IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2000,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,716,,,527.1,,960.9,716.0 [527.1-960.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2000,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77405,,,65536,,89861,77 404.6 [65 535.5-89 860.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2000,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77940,,,66053,,90467,77 939.9 [66 052.7-90 467.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2000,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9546,,,8281,,10943,9545.8 [8280.8-10 942.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,0.6,,1.2,0.9 [0.6-1.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.1,,,0.7,,1.9,1.1 [0.7-1.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10.3,,,6.2,,16.8,10.3 [6.2-16.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12.1,,,9,,16.3,12.1 [9.0-16.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13.6,,,12.4,,14.9,13.6 [12.4-14.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.4,,,10.9,,26.6,17.4 [10.9-26.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20,,,18,,22.2,20.0 [18.0-22.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.4,,,15.1,,27,20.4 [15.1-27.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.2,,,20,,24.6,22.2 [20.0-24.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.8,,,19.8,,28.2,23.8 [19.8-28.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.4,,,18.1,,32,24.4 [18.1-32.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.8,,,22,,27.8,24.8 [22.0-27.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.4,,,24.3,,30.8,27.4 [24.3-30.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.1,,,26.8,,40,33.1 [26.8-40.0],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.5,,,3,,6.8,4.5 [3.0-6.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,40.7,,,34.7,,47.1,40.7 [34.7-47.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41.8,,,35.5,,48.3,41.8 [35.5-48.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.5,,,4.1,,7.3,5.5 [4.1-7.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6,,,3.4,,10.6,6.0 [3.4-10.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.2,,,6.2,,8.4,7.2 [6.2-8.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.4,,,4.5,,11.8,7.4 [4.5-11.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.8,,,5,,14.9,8.8 [5.0-14.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.3,,,6.2,,13.6,9.3 [6.2-13.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.5,,,6.5,,13.8,9.5 [6.5-13.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.8,,,5.6,,16.6,9.8 [5.6-16.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,102674,,,90879,,115376,102 673.5 [90 878.9-115 376.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11014,,,9195,,13066,11 013.7 [9195.1-13 065.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1223,,,750.1,,1956,1222.6 [750.1-1955.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13309,,,9886,,17453,13 308.9 [9886.2-17 453.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14048,,,12463,,15764,14 048.3 [12 462.5-15 763.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1649,,,1093,,2468,1649.0 [1093.1-2468.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,190.7,,,121.4,,260,190.7 [121.4-260.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1915,,,1100,,3238,1914.6 [1099.9-3238.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.6,,,,,,2.6,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,203.1,,,127.1,,310.9,203.1 [127.1-310.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21303,,,19416,,23342,21 302.8 [19 415.9-23 342.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2277,,,1294,,3875,2276.6 [1293.7-3874.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,231.8,,,129.4,,406.5,231.8 [129.4-406.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24814,,,22341,,27476,24 813.6 [22 340.8-27 476.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26728,,,24089,,29578,26 728.2 [24 089.4-29 577.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3104,,,2304,,4159,3103.5 [2304.0-4159.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36472,,,29586,,44084,36 472.1 [29 586.3-44 084.2],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3620,,,2677,,4790,3620.0 [2676.9-4789.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4191,,,2809,,6154,4191.2 [2809.1-6154.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,588.7,,,399.5,,854.4,588.7 [399.5-854.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,624,,,372.6,,1015,624.0 [372.6-1014.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,671.1,,,391.8,,1146,671.1 [391.8-1145.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7255,,,6265,,8387,7254.5 [6264.6-8386.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,744.3,,,549.3,,996.1,744.3 [549.3-996.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78505,,,66690,,90845,78 505.3 [66 690.3-90 845.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,79094,,,67327,,91435,79 094.0 [67 326.6-91 434.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,1999,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9436,,,8174,,10829,9435.6 [8174.0-10 828.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,,,,0.1,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,0.6,,1.3,0.9 [0.6-1.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.1,,,0.7,,2,1.1 [0.7-2.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10.1,,,5.9,,16.7,10.1 [5.9-16.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10.2,,,6.9,,14.8,10.2 [6.9-14.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10.6,,,6.3,,17.2,10.6 [6.3-17.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12.4,,,9.2,,16.5,12.4 [9.2-16.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14.1,,,12.8,,15.4,14.1 [12.8-15.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.4,,,10.9,,26.5,17.4 [10.9-26.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.3,,,18.3,,22.6,20.3 [18.3-22.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.8,,,15.3,,27.5,20.8 [15.3-27.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.6,,,20.3,,25.1,22.6 [20.3-25.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.2,,,20.2,,28.8,24.2 [20.2-28.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25,,,18.6,,32.7,25.0 [18.6-32.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.4,,,22.5,,28.5,25.4 [22.5-28.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.9,,,24.8,,31.3,27.9 [24.8-31.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33.9,,,27.3,,41.2,33.9 [27.3-41.2],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.7,,,3.1,,7,4.7 [3.1-7.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41.6,,,35.5,,47.9,41.6 [35.5-47.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,42.6,,,36.3,,49.2,42.6 [36.3-49.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.6,,,4.2,,7.5,5.6 [4.2-7.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.2,,,3.5,,10.9,6.2 [3.5-10.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.6,,,4.6,,12.2,7.6 [4.6-12.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.8,,,6.7,,9,7.8 [6.7-9.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.1,,,5.3,,15.1,9.1 [5.3-15.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.6,,,6.5,,14,9.6 [6.5-14.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10956,,,9143,,12998,10 955.7 [9143.3-12 997.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,1998,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,105171,,,93385,,117825,105 170.5 [93 385.1-117 824.8],,,EN,2025-05-08T18:30:00.000Z
